"","Date","State1_Deaths","State1_Confirmed","State2_Deaths","State2_Confirmed","State3_Deaths","State3_Confirmed","State4_Deaths","State4_Confirmed","State5_Deaths","State5_Confirmed","State7_Deaths","State7_Confirmed","State8_Deaths","State8_Confirmed","State10_Deaths","State10_Confirmed","State12_Deaths","State12_Confirmed","State13_Deaths","State13_Confirmed","State14_Deaths","State14_Confirmed","State15_Deaths","State15_Confirmed","State16_Deaths","State16_Confirmed","State17_Deaths","State17_Confirmed","State18_Deaths","State18_Confirmed","State19_Deaths","State19_Confirmed","State20_Deaths","State20_Confirmed","State21_Deaths","State21_Confirmed","State22_Deaths","State22_Confirmed","State23_Deaths","State23_Confirmed","State24_Deaths","State24_Confirmed","State25_Deaths","State25_Confirmed","State26_Deaths","State26_Confirmed","State27_Deaths","State27_Confirmed","State28_Deaths","State28_Confirmed","State29_Deaths","State29_Confirmed","State30_Deaths","State30_Confirmed","State31_Deaths","State31_Confirmed","State32_Deaths","State32_Confirmed","State33_Deaths","State33_Confirmed","State34_Deaths","State34_Confirmed","State36_Deaths","State36_Confirmed","State37_Deaths","State37_Confirmed","State39_Deaths","State39_Confirmed","State40_Deaths","State40_Confirmed","State41_Deaths","State41_Confirmed","total_cases","total_deaths","State1_Severity","State2_Severity","State3_Severity","State4_Severity","State5_Severity","State7_Severity","State8_Severity","State10_Severity","State12_Severity","State13_Severity","State14_Severity","State15_Severity","State16_Severity","State17_Severity","State18_Severity","State19_Severity","State20_Severity","State21_Severity","State22_Severity","State23_Severity","State24_Severity","State25_Severity","State26_Severity","State27_Severity","State28_Severity","State29_Severity","State30_Severity","State31_Severity","State32_Severity","State33_Severity","State34_Severity","State36_Severity","State37_Severity","State39_Severity","State40_Severity","State41_Severity","Total_severity","total_strains","alpha_strains","beta_strains","gamma_strains","delta_strains"
"284","2020-11-08",0,21,11,2367,2,64,2,248,7,837,2,98,22,1571,0,1,79,6953,8,169,5,1046,17,2011,10,573,5,532,2,340,22,2258,28,7201,0,72,0,0,13,865,150,3959,3,240,2,68,0,58,0,128,17,1372,2,69,15,477,13,1841,1,51,25,2341,5,1440,1,83,25,1894,7,498,58,3928,45674,559,0,0.00464723278411491,0.03125,0.00806451612903226,0.00836320191158901,0.0204081632653061,0.0140038192234246,0,0.0113620020135193,0.0473372781065089,0.00478011472275335,0.00845350571854799,0.0174520069808028,0.0093984962406015,0.00588235294117647,0.00974313551815766,0.00388834884043883,0,0,0.015028901734104,0.037888355645365,0.0125,0.0294117647058824,0,0,0.0123906705539359,0.0289855072463768,0.0314465408805031,0.00706137968495383,0.0196078431372549,0.0106791969243913,0.00347222222222222,0.0120481927710843,0.0131995776135164,0.0140562248995984,0.014765784114053,0.0122389105399133,16,0,0,0,0
"285","2020-11-09",0,9,12,2237,1,47,3,152,8,688,2,109,13,1375,0,1,77,7745,2,149,7,1020,15,2380,6,674,5,555,0,203,22,2740,24,5440,4,19,0,0,11,891,125,5585,3,245,0,155,0,6,1,19,15,1434,1,94,8,487,10,1872,2,50,20,2334,4,857,2,26,26,2142,2,243,59,3920,45903,490,0,0.00536432722396066,0.0212765957446809,0.0197368421052632,0.0116279069767442,0.018348623853211,0.00945454545454546,0,0.00994189799870884,0.0134228187919463,0.00686274509803922,0.00630252100840336,0.00890207715133531,0.00900900900900901,0,0.00802919708029197,0.00441176470588235,0.210526315789474,0,0.0123456790123457,0.0223813786929275,0.0122448979591837,0,0,0.0526315789473684,0.0104602510460251,0.0106382978723404,0.0164271047227926,0.00534188034188034,0.04,0.00856898029134533,0.00466744457409568,0.0769230769230769,0.0121381886087768,0.00823045267489712,0.0150510204081633,0.0106746835718798,11,0,0,0,0
"286","2020-11-10",0,13,11,1392,0,48,4,328,7,1293,3,115,17,1586,0,0,71,5023,4,144,5,971,7,2427,7,711,9,460,8,246,19,1963,22,3593,1,125,0,0,6,809,85,3277,1,182,1,28,0,60,0,29,16,1219,1,62,20,554,9,1859,1,12,18,2257,4,1267,0,79,25,1636,10,398,56,3907,38073,448,0,0.00790229885057471,0,0.0121951219512195,0.00541376643464811,0.0260869565217391,0.010718789407314,0,0.0141349790961577,0.0277777777777778,0.00514933058702369,0.00288421920065925,0.00984528832630099,0.0195652173913043,0.032520325203252,0.00967906265919511,0.00612301697745616,0.008,0,0.00741656365883807,0.0259383582545011,0.00549450549450549,0.0357142857142857,0,0,0.0131255127153404,0.0161290322580645,0.036101083032491,0.00484131253362023,0.0833333333333333,0.00797518830305716,0.00315706393054459,0,0.015281173594132,0.0251256281407035,0.0143332480163809,0.0117668689097261,8,0,0,0,0
"287","2020-11-11",0,14,12,1886,0,97,5,271,5,429,4,90,18,1679,0,1,83,7830,4,180,5,1049,16,2546,12,611,7,492,5,252,20,2362,28,6010,0,129,0,0,8,900,110,3791,2,219,0,66,0,61,4,33,13,987,2,100,20,486,10,1902,1,51,25,2146,5,1196,0,84,30,2112,5,328,53,3891,44281,512,0,0.0063626723223754,0,0.018450184501845,0.0116550116550117,0.0444444444444444,0.0107206670637284,0,0.0106002554278416,0.0222222222222222,0.00476644423260248,0.00628436763550668,0.0196399345335516,0.0142276422764228,0.0198412698412698,0.00846740050804403,0.00465890183028286,0,0,0.00888888888888889,0.0290160907412292,0.0091324200913242,0,0,0.121212121212121,0.0131712259371834,0.02,0.0411522633744856,0.00525762355415352,0.0196078431372549,0.0116495806150979,0.00418060200668896,0,0.0142045454545455,0.0152439024390244,0.013621177075302,0.0115625211716086,17,0,0,0,0
"288","2020-11-12",0,17,14,1732,0,76,2,245,6,571,2,95,25,1721,0,0,85,8593,5,109,6,1125,25,2546,9,610,9,507,3,284,23,2584,29,7007,1,71,0,0,13,883,125,4907,2,173,0,72,0,25,0,42,15,1220,1,114,31,699,11,2080,2,36,28,2184,3,1015,0,59,20,1848,6,783,49,3872,47905,550,0,0.00808314087759815,0,0.00816326530612245,0.010507880910683,0.0210526315789474,0.0145264381173736,0,0.00989177237286163,0.0458715596330275,0.00533333333333333,0.00981932443047918,0.0147540983606557,0.0177514792899408,0.0105633802816901,0.00890092879256966,0.00413871842443271,0.0140845070422535,0,0.014722536806342,0.0254738129203179,0.0115606936416185,0,0,0,0.0122950819672131,0.0087719298245614,0.0443490701001431,0.00528846153846154,0.0555555555555556,0.0128205128205128,0.00295566502463054,0,0.0108225108225108,0.00766283524904215,0.0126549586776859,0.0114810562571757,19,0,0,0,0
"289","2020-11-13",1,13,9,1728,1,44,3,202,5,607,1,109,20,1817,0,3,104,7053,0,107,9,1282,19,2788,6,765,8,617,4,269,21,2116,25,5537,3,77,0,0,10,1046,122,4496,5,261,4,143,0,67,0,37,14,986,2,65,23,685,13,2176,3,24,25,2112,4,997,1,76,21,2267,7,451,54,3856,44879,547,0.0769230769230769,0.00520833333333333,0.0227272727272727,0.0148514851485149,0.00823723228995058,0.00917431192660551,0.0110071546505228,0,0.0147454983694882,0,0.00702028081123245,0.00681492109038737,0.00784313725490196,0.0129659643435981,0.0148698884758364,0.00992438563327032,0.00451508036843056,0.038961038961039,0,0.00956022944550669,0.027135231316726,0.0191570881226054,0.027972027972028,0,0,0.0141987829614604,0.0307692307692308,0.0335766423357664,0.00597426470588235,0.125,0.0118371212121212,0.00401203610832497,0.0131578947368421,0.00926334362593736,0.0155210643015521,0.0140041493775934,0.0121883286169478,8,0,0,0,0
"290","2020-11-14",0,11,10,1593,0,57,1,233,7,600,2,93,18,1548,0,3,91,7802,2,156,6,1152,27,2688,12,825,8,626,4,288,17,2016,26,5804,0,80,0,0,11,1048,127,4132,6,214,0,70,1,59,2,23,12,1018,1,73,16,736,12,2144,1,47,14,1939,4,1050,2,78,25,2176,4,467,51,3835,44684,520,0,0.00627746390458255,0,0.00429184549356223,0.0116666666666667,0.021505376344086,0.0116279069767442,0,0.0116636759805178,0.0128205128205128,0.00520833333333333,0.0100446428571429,0.0145454545454545,0.012779552715655,0.0138888888888889,0.00843253968253968,0.00447966919365955,0,0,0.0104961832061069,0.0307357212003872,0.0280373831775701,0,0.0169491525423729,0.0869565217391304,0.0117878192534381,0.0136986301369863,0.0217391304347826,0.00559701492537313,0.0212765957446809,0.0072202166064982,0.00380952380952381,0.0256410256410256,0.0114889705882353,0.00856531049250535,0.0132985658409387,0.0116372750872796,7,0,0,0,0
"291","2020-11-15",0,9,7,1657,1,34,3,107,5,471,0,0,17,716,0,4,96,7340,1,84,6,1124,5,2118,8,322,6,565,1,154,17,2154,26,6357,0,65,0,0,7,1012,105,4237,5,211,2,51,1,25,0,112,15,902,0,47,0,0,12,2162,1,41,12,1912,3,661,0,26,27,2301,5,296,53,3823,41100,447,0,0.00422450211225106,0.0294117647058824,0.0280373831775701,0.0106157112526539,0,0.0237430167597765,0,0.0130790190735695,0.0119047619047619,0.00533807829181495,0.00236071765816808,0.0248447204968944,0.0106194690265487,0.00649350649350649,0.00789229340761374,0.00408997955010225,0,0,0.00691699604743083,0.0247816851545905,0.023696682464455,0.0392156862745098,0.04,0,0.016629711751663,0,0,0.00555041628122109,0.024390243902439,0.00627615062761506,0.00453857791225416,0,0.0117340286831812,0.0168918918918919,0.0138634580172639,0.0108759124087591,2,0,0,0,0
"292","2020-11-16",0,9,14,1056,0,20,2,93,5,306,2,168,16,530,0,6,95,3235,3,58,6,1070,8,1957,11,383,9,460,2,129,21,1565,21,4581,0,40,0,0,7,870,60,2544,3,235,0,33,0,3,0,135,17,753,0,25,30,1053,10,2184,2,42,12,1819,3,502,2,17,18,1401,5,213,51,3053,30548,435,0,0.0132575757575758,0,0.021505376344086,0.0163398692810458,0.0119047619047619,0.030188679245283,0,0.0293663060278207,0.0517241379310345,0.00560747663551402,0.00408788962698007,0.0287206266318538,0.0195652173913043,0.0155038759689922,0.0134185303514377,0.0045841519318926,0,0,0.00804597701149425,0.0235849056603774,0.0127659574468085,0,0,0,0.0225763612217795,0,0.0284900284900285,0.00457875457875458,0.0476190476190476,0.00659703133589885,0.00597609561752988,0.117647058823529,0.012847965738758,0.0234741784037559,0.0167048804454635,0.0142398847715071,3,0,0,0,0
"293","2020-11-17",0,21,13,753,0,56,1,186,5,516,2,82,26,1110,0,3,99,3797,1,125,5,926,19,2153,8,443,8,390,4,166,12,1157,19,2710,4,97,0,0,2,597,60,2535,3,178,1,41,1,48,1,140,16,749,0,13,22,424,12,2169,2,23,17,1725,3,952,0,77,21,1546,9,243,53,3012,29163,449,0,0.0172642762284197,0,0.00537634408602151,0.00968992248062015,0.024390243902439,0.0234234234234234,0,0.0260732156966026,0.008,0.00539956803455724,0.00882489549465862,0.018058690744921,0.0205128205128205,0.0240963855421687,0.010371650821089,0.00701107011070111,0.0412371134020619,0,0.0033500837520938,0.0236686390532544,0.0168539325842697,0.024390243902439,0.0208333333333333,0.00714285714285714,0.0213618157543391,0,0.0518867924528302,0.00553250345781466,0.0869565217391304,0.00985507246376812,0.00315126050420168,0,0.0135834411384217,0.037037037037037,0.0175962815405046,0.0153962212392415,14,0,0,0,0
"294","2020-11-18",0,17,9,1395,0,36,2,242,5,601,2,136,19,1721,0,3,99,6396,4,154,7,1125,25,2450,12,584,7,572,3,261,16,1336,27,5792,1,70,0,0,10,922,68,2732,1,159,1,85,0,37,0,163,17,644,0,72,30,515,11,2194,1,27,18,1652,5,948,0,73,19,1420,3,429,52,3654,38617,474,0,0.00645161290322581,0,0.00826446280991736,0.00831946755407654,0.0147058823529412,0.011040092969204,0,0.0154784240150094,0.025974025974026,0.00622222222222222,0.0102040816326531,0.0205479452054795,0.0122377622377622,0.0114942528735632,0.0119760479041916,0.00466160220994475,0.0142857142857143,0,0.0108459869848156,0.0248901903367496,0.00628930817610063,0.0117647058823529,0,0,0.0263975155279503,0,0.058252427184466,0.00501367365542388,0.037037037037037,0.0108958837772397,0.00527426160337553,0,0.0133802816901408,0.00699300699300699,0.0142309797482211,0.0122743869280369,13,0,0,0,0
"295","2020-11-19",0,19,9,1236,0,41,3,169,7,804,1,145,23,2048,0,8,131,7486,3,162,8,1281,30,2562,13,661,9,574,3,251,21,1791,28,6419,0,60,0,0,13,1209,100,5011,6,110,1,79,0,32,1,178,15,868,0,56,31,798,12,2178,3,29,18,1714,4,1058,0,105,29,2346,9,420,54,3668,45576,585,0,0.00728155339805825,0,0.0177514792899408,0.00870646766169154,0.00689655172413793,0.01123046875,0,0.0174993320865616,0.0185185185185185,0.00624512099921936,0.0117096018735363,0.0196671709531014,0.0156794425087108,0.0119521912350598,0.0117252931323283,0.00436205016357688,0,0,0.010752688172043,0.0199560965875075,0.0545454545454545,0.0126582278481013,0,0.00561797752808989,0.0172811059907834,0,0.0388471177944862,0.00550964187327824,0.103448275862069,0.0105017502917153,0.00378071833648393,0,0.0123614663256607,0.0214285714285714,0.014721919302072,0.0128357030015798,9,0,0,0,0
"296","2020-11-20",0,11,11,1316,1,31,0,175,8,689,1,155,26,2149,0,2,98,7546,0,136,7,1340,20,2212,13,796,5,560,3,230,26,1849,26,5722,1,91,0,0,14,1363,154,5535,0,230,1,109,0,28,0,94,17,868,1,68,15,782,15,2549,0,32,19,1707,4,894,1,75,39,2532,5,386,53,3620,45882,584,0,0.00835866261398176,0.032258064516129,0,0.011611030478955,0.00645161290322581,0.0120986505351326,0,0.012987012987013,0,0.00522388059701493,0.00904159132007233,0.0163316582914573,0.00892857142857143,0.0130434782608696,0.0140616549486209,0.00454386578119539,0.010989010989011,0,0.0102714600146735,0.0278229448961156,0,0.00917431192660551,0,0,0.0195852534562212,0.0147058823529412,0.0191815856777494,0.00588466065123578,0,0.0111306385471588,0.00447427293064877,0.0133333333333333,0.0154028436018957,0.0129533678756477,0.0146408839779006,0.0127283030382285,2,0,0,0,0
"297","2020-11-21",0,13,10,1221,0,25,2,164,3,375,1,150,19,1842,0,9,118,6608,2,152,7,1420,25,3104,12,588,4,661,2,185,17,1781,28,6028,1,73,0,0,9,1528,155,5640,1,200,2,173,0,66,2,148,16,757,0,52,16,818,14,2762,1,23,18,1688,3,925,1,75,20,2840,5,512,50,3626,46232,564,0,0.00819000819000819,0,0.0121951219512195,0.008,0.00666666666666667,0.010314875135722,0,0.0178571428571429,0.0131578947368421,0.00492957746478873,0.00805412371134021,0.0204081632653061,0.00605143721633888,0.0108108108108108,0.00954519932622122,0.0046449900464499,0.0136986301369863,0,0.00589005235602094,0.0274822695035461,0.005,0.0115606936416185,0,0.0135135135135135,0.0211360634081902,0,0.019559902200489,0.00506879073135409,0.0434782608695652,0.0106635071090047,0.00324324324324324,0.0133333333333333,0.00704225352112676,0.009765625,0.0137892995035852,0.0121993424467901,17,0,0,0,1
"298","2020-11-22",0,14,7,1160,0,36,2,223,4,291,3,119,22,2284,0,1,111,5879,3,116,9,1515,25,2666,18,915,2,608,6,175,20,1781,25,5772,2,79,0,0,11,1700,62,5760,1,270,2,117,0,40,1,66,17,778,0,63,23,672,16,3007,2,59,18,1663,4,873,0,48,24,2235,8,585,53,3639,45209,501,0,0.00603448275862069,0,0.00896860986547085,0.013745704467354,0.0252100840336134,0.00963222416812609,0,0.0188807620343596,0.0258620689655172,0.00594059405940594,0.00937734433608402,0.019672131147541,0.00328947368421053,0.0342857142857143,0.0112296462661426,0.00433125433125433,0.0253164556962025,0,0.00647058823529412,0.0107638888888889,0.0037037037037037,0.0170940170940171,0,0.0151515151515152,0.0218508997429306,0,0.0342261904761905,0.00532091785833056,0.0338983050847458,0.010823812387252,0.00458190148911798,0,0.010738255033557,0.0136752136752137,0.0145644407804342,0.0110818642305736,9,0,0,0,1
"299","2020-11-23",0,10,11,1121,0,24,1,86,5,367,2,80,19,1748,0,4,121,6746,2,78,13,1495,25,2279,19,627,5,564,6,137,13,1704,27,5254,2,73,0,0,13,1798,50,5753,3,382,2,70,0,13,2,103,15,638,0,45,19,679,17,3260,1,31,19,1655,3,602,3,19,35,2557,9,466,49,3591,44059,511,0,0.00981266726137377,0,0.0116279069767442,0.0136239782016349,0.025,0.0108695652173913,0,0.0179365549955529,0.0256410256410256,0.00869565217391304,0.0109697235629662,0.0303030303030303,0.00886524822695036,0.0437956204379562,0.00762910798122066,0.00513894175866007,0.0273972602739726,0,0.00723025583982202,0.00869111767773336,0.00785340314136126,0.0285714285714286,0,0.0194174757281553,0.0235109717868339,0,0.0279823269513991,0.00521472392638037,0.032258064516129,0.0114803625377644,0.00498338870431894,0.157894736842105,0.013687915526007,0.01931330472103,0.01364522417154,0.0115980843868449,27,0,0,0,0
"300","2020-11-24",0,15,10,545,0,31,1,169,6,550,3,98,14,2061,0,4,121,4454,0,75,17,1487,28,2663,23,454,12,351,2,219,24,1509,22,3757,1,6,0,0,10,1701,30,4153,2,250,0,58,0,50,2,75,17,668,0,25,17,711,18,3232,1,14,17,1624,4,921,1,59,23,2053,7,376,47,3557,37975,480,0,0.018348623853211,0,0.00591715976331361,0.0109090909090909,0.0306122448979592,0.00679281901989326,0,0.0271665918275707,0,0.0114324142568931,0.010514457378896,0.0506607929515418,0.0341880341880342,0.0091324200913242,0.0159045725646123,0.00585573595954219,0.166666666666667,0,0.00587889476778366,0.00722369371538647,0.008,0,0,0.0266666666666667,0.0254491017964072,0,0.0239099859353024,0.00556930693069307,0.0714285714285714,0.0104679802955665,0.00434310532030402,0.0169491525423729,0.0112031173891866,0.0186170212765957,0.0132133820635367,0.0126398946675444,70,0,0,0,0
"301","2020-11-25",0,11,8,1085,0,52,1,157,6,751,2,79,21,1829,0,0,109,6224,2,167,16,1510,33,2329,12,948,10,431,2,233,17,1870,24,5420,4,83,0,0,11,1766,30,5439,2,290,0,57,0,35,0,79,14,642,0,51,22,608,19,3314,2,41,17,1557,4,993,0,35,33,2217,11,528,49,3545,44376,481,0,0.00737327188940092,0,0.00636942675159236,0.00798934753661784,0.0253164556962025,0.0114816839803171,0,0.017512853470437,0.0119760479041916,0.0105960264900662,0.0141691713181623,0.0126582278481013,0.0232018561484919,0.00858369098712446,0.00909090909090909,0.0044280442804428,0.0481927710843374,0,0.00622876557191393,0.00551571980143409,0.00689655172413793,0,0,0,0.0218068535825545,0,0.0361842105263158,0.00573325286662643,0.0487804878048781,0.0109184328837508,0.0040281973816717,0,0.0148849797023004,0.0208333333333333,0.0138222849083216,0.0108391923562286,86,0,0,0,1
"302","2020-11-26",0,10,6,831,0,30,2,182,4,694,1,77,16,1877,0,2,99,5246,4,125,14,1540,42,2197,13,837,12,489,3,237,19,1630,26,6491,3,91,0,0,14,1773,65,6159,5,193,0,59,0,20,0,60,16,730,0,51,31,770,18,3285,0,42,16,1534,3,862,0,50,29,2305,12,482,51,3528,44489,524,0,0.0072202166064982,0,0.010989010989011,0.00576368876080692,0.012987012987013,0.00852424080980288,0,0.0188715211589783,0.032,0.00909090909090909,0.0191169776968594,0.015531660692951,0.0245398773006135,0.0126582278481013,0.0116564417177914,0.00400554614081035,0.032967032967033,0,0.00789622109419064,0.010553661308654,0.0259067357512953,0,0,0,0.0219178082191781,0,0.0402597402597403,0.00547945205479452,0,0.0104302477183833,0.00348027842227378,0,0.0125813449023861,0.024896265560166,0.0144557823129252,0.0117781923621569,85,0,0,0,0
"303","2020-11-27",0,5,8,1031,0,30,0,150,6,696,4,126,18,1753,0,1,91,5475,2,148,16,1560,25,2122,14,931,5,487,3,230,12,1505,27,5378,5,109,0,0,12,1668,65,6406,4,159,0,68,0,23,2,69,17,644,0,20,26,843,19,3180,0,52,14,1464,4,761,0,32,30,2094,11,355,52,3507,43082,492,0,0.00775945683802134,0,0,0.00862068965517241,0.0317460317460317,0.0102681118083286,0,0.01662100456621,0.0135135135135135,0.0102564102564103,0.0117813383600377,0.0150375939849624,0.0102669404517454,0.0130434782608696,0.0079734219269103,0.00502045370026032,0.0458715596330275,0,0.00719424460431655,0.0101467374336559,0.0251572327044025,0,0,0.0289855072463768,0.0263975155279503,0,0.0308422301304864,0.0059748427672956,0,0.00956284153005465,0.00525624178712221,0,0.0143266475644699,0.0309859154929577,0.0148274878813801,0.0114200826331182,62,4,0,0,0
"304","2020-11-28",0,7,6,733,1,27,2,149,5,681,0,106,12,1879,0,2,98,5482,1,150,16,1607,29,2135,13,830,8,565,1,189,12,1526,23,3966,1,44,0,0,15,1645,85,6185,7,222,0,52,0,18,1,31,14,594,0,16,27,808,18,3093,1,37,12,1442,3,753,0,31,23,2298,5,530,46,3489,41322,485,0,0.00818553888130969,0.037037037037037,0.0134228187919463,0.00734214390602056,0,0.00638637573177222,0,0.0178766873403867,0.00666666666666667,0.00995644057249533,0.0135831381733021,0.0156626506024096,0.0141592920353982,0.00529100529100529,0.00786369593709043,0.00579929399899143,0.0227272727272727,0,0.00911854103343465,0.0137429264349232,0.0315315315315315,0,0,0.032258064516129,0.0235690235690236,0,0.0334158415841584,0.005819592628516,0.027027027027027,0.00832177531206657,0.00398406374501992,0,0.0100087032201915,0.00943396226415094,0.0131842934938378,0.0117370892018779,58,2,0,0,1
"305","2020-11-29",0,9,5,625,1,31,0,163,5,656,4,89,17,1890,0,0,89,4998,0,198,15,1598,30,1967,11,650,4,512,1,209,12,1522,25,6250,2,56,0,0,13,1634,88,5965,7,235,1,71,0,16,0,24,12,550,0,46,28,719,19,2765,4,59,13,1430,4,805,0,33,21,2152,13,424,52,3459,41810,496,0,0.008,0.032258064516129,0,0.00762195121951219,0.0449438202247191,0.00899470899470899,0,0.0178071228491397,0,0.00938673341677096,0.0152516522623284,0.0169230769230769,0.0078125,0.00478468899521531,0.00788436268068331,0.004,0.0357142857142857,0,0.00795593635250918,0.0147527242246438,0.0297872340425532,0.0140845070422535,0,0,0.0218181818181818,0,0.0389429763560501,0.00687160940325497,0.0677966101694915,0.00909090909090909,0.00496894409937888,0,0.00975836431226766,0.0306603773584906,0.0150332466030645,0.0118631906242526,27,1,0,0,0
"306","2020-11-30",0,6,7,620,3,7,1,134,6,547,2,96,10,1273,0,2,68,4906,1,115,16,1564,26,1809,12,1026,5,471,0,198,15,1291,27,5643,0,75,0,0,13,1514,85,5544,10,161,0,36,0,4,0,44,4,518,0,33,15,733,18,2581,1,18,9,1459,3,593,0,21,24,1974,8,389,54,3367,38772,443,0,0.0112903225806452,0.428571428571429,0.00746268656716418,0.0109689213893967,0.0208333333333333,0.00785545954438335,0,0.0138605788830004,0.00869565217391304,0.010230179028133,0.0143725815367606,0.0116959064327485,0.0106157112526539,0,0.0116189000774593,0.00478468899521531,0,0,0.00858652575957728,0.0153318903318903,0.062111801242236,0,0,0,0.00772200772200772,0,0.0204638472032742,0.00697404106935296,0.0555555555555556,0.00616860863605209,0.00505902192242833,0,0.0121580547112462,0.0205655526992288,0.016038016038016,0.0114257711750748,52,0,0,0,0
"307","2020-12-01",0,6,4,381,0,13,0,159,5,491,1,67,21,1324,0,0,108,3726,1,159,20,1502,27,1604,10,515,9,370,1,167,13,998,21,3382,1,12,0,0,10,1383,80,3837,8,135,0,70,0,21,0,27,5,418,1,33,27,553,20,2677,1,4,9,1410,3,502,0,31,19,2015,9,455,48,2671,31118,482,0,0.010498687664042,0,0,0.010183299389002,0.0149253731343284,0.0158610271903323,0,0.0289855072463768,0.00628930817610063,0.0133155792276964,0.0168329177057357,0.0194174757281553,0.0243243243243243,0.00598802395209581,0.0130260521042084,0.0062093435836783,0.0833333333333333,0,0.00723065798987708,0.0208496221005994,0.0592592592592593,0,0,0,0.0119617224880383,0.0303030303030303,0.0488245931283906,0.00747104968248039,0.25,0.00638297872340425,0.00597609561752988,0,0.00942928039702233,0.0197802197802198,0.017970797454137,0.0154894273410888,78,0,0,0,1
"308","2020-12-02",0,8,4,685,0,14,0,222,4,542,1,128,31,1893,0,2,86,4006,2,161,15,1477,28,1871,21,709,8,454,5,181,14,1330,26,5375,2,62,0,0,10,1357,95,4930,8,198,1,65,1,22,0,23,5,378,1,52,14,618,19,2347,1,42,10,1404,1,565,2,38,27,1657,7,473,52,3315,36604,501,0,0.00583941605839416,0,0,0.00738007380073801,0.0078125,0.0163761225567882,0,0.0214677983025462,0.0124223602484472,0.010155721056195,0.0149652592196686,0.0296191819464034,0.0176211453744493,0.0276243093922652,0.0105263157894737,0.00483720930232558,0.032258064516129,0,0.00736919675755343,0.0192697768762677,0.0404040404040404,0.0153846153846154,0.0454545454545455,0,0.0132275132275132,0.0192307692307692,0.0226537216828479,0.00809544098849595,0.0238095238095238,0.00712250712250712,0.00176991150442478,0.0526315789473684,0.0162945081472541,0.0147991543340381,0.0156862745098039,0.0136870287400284,63,0,0,0,0
"309","2020-12-03",0,5,7,663,0,24,2,173,6,687,3,105,27,1648,0,6,82,3944,3,117,14,1512,32,1607,11,633,6,452,2,206,16,1440,28,6316,0,146,0,0,17,1439,111,3350,2,147,2,79,0,12,0,45,6,480,1,59,21,599,19,1990,1,41,11,1428,3,609,0,39,29,1763,13,516,51,3271,35551,526,0,0.0105580693815988,0,0.0115606936416185,0.00873362445414847,0.0285714285714286,0.0163834951456311,0,0.0207910750507099,0.0256410256410256,0.00925925925925926,0.0199128811449907,0.0173775671406003,0.0132743362831858,0.00970873786407767,0.0111111111111111,0.00443318556048132,0,0,0.0118137595552467,0.033134328358209,0.0136054421768707,0.0253164556962025,0,0,0.0125,0.0169491525423729,0.0350584307178631,0.00954773869346734,0.024390243902439,0.007703081232493,0.00492610837438424,0,0.0164492342597845,0.0251937984496124,0.0155915622133904,0.0147956456921043,48,0,0,0,0
"310","2020-12-04",0,6,11,664,0,28,2,165,7,581,3,75,22,1555,0,0,82,3734,3,124,13,1540,32,1635,18,837,10,582,6,233,13,1446,31,5376,0,68,0,0,13,1450,115,5182,3,146,2,51,0,7,0,29,5,434,1,40,20,756,20,2086,0,28,14,1416,2,631,0,33,31,1920,12,491,49,3246,36595,540,0,0.016566265060241,0,0.0121212121212121,0.0120481927710843,0.04,0.0141479099678457,0,0.0219603642206749,0.0241935483870968,0.00844155844155844,0.0195718654434251,0.021505376344086,0.0171821305841924,0.0257510729613734,0.00899031811894882,0.00576636904761905,0,0,0.00896551724137931,0.0221922037823234,0.0205479452054795,0.0392156862745098,0,0,0.0115207373271889,0.025,0.0264550264550265,0.00958772770853308,0,0.00988700564971751,0.00316957210776545,0,0.0161458333333333,0.0244399185336049,0.0150955021565003,0.0147561142232545,58,1,0,0,0
"311","2020-12-05",0,13,6,599,1,19,2,169,6,586,3,111,15,1579,0,0,73,4067,0,94,18,1510,19,1602,13,803,12,544,1,219,13,1247,29,5718,1,41,0,0,14,1324,127,5229,1,155,2,62,0,25,1,22,5,377,1,46,20,724,19,1934,1,47,15,1391,3,596,0,24,29,1951,10,618,52,3206,36652,512,0,0.010016694490818,0.0526315789473684,0.0118343195266272,0.0102389078498294,0.027027027027027,0.00949968334388854,0,0.0179493484140644,0,0.0119205298013245,0.0118601747815231,0.0161892901618929,0.0220588235294118,0.0045662100456621,0.0104250200481155,0.00507170339279468,0.024390243902439,0,0.0105740181268882,0.0242876266972653,0.00645161290322581,0.032258064516129,0,0.0454545454545455,0.013262599469496,0.0217391304347826,0.0276243093922652,0.00982419855222337,0.0212765957446809,0.01078360891445,0.00503355704697987,0,0.0148641722193747,0.0161812297734628,0.01621958827199,0.0139692240532577,47,0,0,0,0
