,Unnamed: 0,UserId,Text,Date,ProductId,Helpfullness,Sarcasm,Product,Sentiment
509,509,1309226988452876289,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-24,B001E4KFG0,1,1, Fryer,1
510,510,1309226073029251073,RT @ourcupofkhafi: Thank you Amazon foods. I can go to Dorathy's house to eat when I go broke from spending all my money to vote this week…,2020-09-24,B001E4KFG0,0,1,,0
511,511,1309225897157746688,Let’s make a distinction between what a private company does and what you do across the whole society. Amazon made… https://t.co/4tLA1SkmtK,2020-09-24,B001E4KFG0,1,1,,1
512,512,1309225675421880343,This morning I ordered some foods from Amazon Fresh.  They vanished.  So I reordered and things should be arriving… https://t.co/l0soXId2Q7,2020-09-24,B001E4KFG0,0,1,,1
513,513,1309225535973789697,RT @ourcupofkhafi: Thank you Amazon foods. I can go to Dorathy's house to eat when I go broke from spending all my money to vote this week…,2020-09-24,B001E4KFG0,0,1,,0
514,514,1309225511290363905,RT @ourcupofkhafi: Thank you Amazon foods. I can go to Dorathy's house to eat when I go broke from spending all my money to vote this week…,2020-09-24,B001E4KFG0,0,1,,0
515,515,1309225473981870080,The Uegaki Kaki No Tane Hot Rice Crackers are a mixture of salty and spicy put into tiny bite size pieces! Current… https://t.co/sHANxRJ6H8,2020-09-24,B001E4KFG0,0,1, Crackers,1
516,516,1309225428603867136,RT @ourcupofkhafi: Thank you Amazon foods. I can go to Dorathy's house to eat when I go broke from spending all my money to vote this week…,2020-09-24,B001E4KFG0,0,1,,0
517,517,1309225093608988679,Thank you Amazon foods. I can go to Dorathy's house to eat when I go broke from spending all my money to vote this… https://t.co/nqqhCetfWB,2020-09-24,B001E4KFG0,0,1,,0
518,518,1309225032535748608,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
519,519,1309224638703177752,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-24,B001E4KFG0,1,1, Fryer,1
520,520,1309224465834754048,"Pacific Gold Beef Jerky never ceases to satisfy. Great for long trips and crunch time, this beef jerky has a savory… https://t.co/7aOeTg5CUl",2020-09-24,B001E4KFG0,0,1, Jerky,1
521,521,1309224326781177859,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-24,B001E4KFG0,1,1, Fryer,1
522,522,1309223354788970496,Amazon foods should collect their voucher from Laycon 😂,2020-09-24,B001E4KFG0,0,1,,1
523,523,1309222603635085312,"So I don’t forget stuff I have been thinking of getting from backpacks to shelf stable foods, I made a list on Amaz… https://t.co/RGGRDRtdt8",2020-09-24,B001E4KFG0,1,1,,0
524,524,1309221389329547265,What a Wasteful Shame that @JeffBezos hasn't made His @WholeFoods hot bar pre-packaged fresh or frozen. And not eve… https://t.co/bseX1YZAJG,2020-09-24,B001E4KFG0,0,1,,1
525,525,1309220735139938309,"@JiminyPan (Je sais que j'ai l'air monomaniaque mais) 
Amazon

(J'ai vu que d'autres enseignes aussi. Mais ils ont… https://t.co/TGQhd7cDYz",2020-09-24,B001E4KFG0,1,1,,0
526,526,1309220663576743936,"RT @Marc_Perrone: ""It’s like being in a Sci-Fi nightmare film!”

@WholeFoods workers already at risk to #COVID19 now overwhelmed &amp; near pan…",2020-09-24,B001E4KFG0,1,1,,1
527,527,1309220596568465409,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
528,528,1309220278149545993,@MxKantEven its not like how amazon has a web hosting monopoly or walmart is the only store including grocery store… https://t.co/h1EqolZJmJ,2020-09-24,B001E4KFG0,1,1,,0
529,529,1309220108489940996,@MxKantEven this is my thing like avoiding amazon is literally not even figuratively LITERALLY impossible for most… https://t.co/CyFt5BZ8MK,2020-09-24,B001E4KFG0,1,1,,-1
530,530,1309219916353081355,"I’ve literally driven 2 hours, to an actual farm, to buy whole milk before I’d shop whole foods. 

If I wasn’t immu… https://t.co/Rohg8ygEcv",2020-09-24,B001E4KFG0,1,1,,1
531,531,1309219763755847687,"in most of the country you cant avoid many facets of amazon, or walmart or target, but you CAN avoid fucking WHOLE FOODS",2020-09-24,B001E4KFG0,1,1,,1
532,532,1309219631370874880,"RT @Marc_Perrone: ""It’s like being in a Sci-Fi nightmare film!”

@WholeFoods workers already at risk to #COVID19 now overwhelmed &amp; near pan…",2020-09-24,B001E4KFG0,1,1,,1
533,533,1309218956872384517,"RT @businessinsider: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring v…",2020-09-24,B001E4KFG0,1,1,,1
534,534,1309217744076836873,"RT @barbarahenricks: .@nytimes Corner Office speaks with @WholeFoods CEO John Mackey about Amazon, capitalism, and the health of our countr…",2020-09-24,B001E4KFG0,1,1,,0
535,535,1309217735931437056,"""It’s like being in a Sci-Fi nightmare film!”

@WholeFoods workers already at risk to #COVID19 now overwhelmed &amp; ne… https://t.co/d9r1dFJ5Fd",2020-09-24,B001E4KFG0,1,1,,0
536,536,1309217597427200001,i hate that whole foods is owned by amazon 🤢,2020-09-24,B001E4KFG0,1,1,,-1
537,537,1309216768653582336,@thecultureofme been https://t.co/zM7OVqWSGX,2020-09-24,B001E4KFG0,0,1,,0
538,538,1309215673973911556,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
539,539,1309215515697721345,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/U0jR3cKjv8",2020-09-24,B001E4KFG0,1,1,,1
540,540,1309214753374572545,"@TheodeVries17 @swisslife_ch Ganz schlimmer Artikel.

Mit mehr Diversität gibt es auch weniger Gemeinschaftsgeist z… https://t.co/bmOc6M1pmX",2020-09-24,B001E4KFG0,0,1,,0
541,541,1309214207603175424,"Fenty*&amp; Hillary Rodham
Clinton ClintonS👀&amp; ElizabethII MANAGE HURRY THIS👀
Amazon Jeff Bezos*👀&amp; Whole Foods*👀&amp; MEGHAN… https://t.co/8oQ7xEXqJf",2020-09-24,B001E4KFG0,1,1,,1
542,542,1309214163865145344,"RT @barbarahenricks: .@nytimes Corner Office speaks with @WholeFoods CEO John Mackey about Amazon, capitalism, and the health of our countr…",2020-09-24,B001E4KFG0,1,1,,0
543,543,1309211022797025283,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
544,544,1309209094201446401,@RampCapitalLLC Since Amazon bought Whole Foods they are now cheaper than most other higher end grocery stores.,2020-09-24,B001E4KFG0,1,1,,1
545,545,1309208918095134720,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/1k8YjpULBQ",2020-09-24,B001E4KFG0,1,1,,1
546,546,1309208808540057601,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
547,547,1309207062707015680,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
548,548,1309206735542988800,RT @OloriSupergal: Housemates review their write ups and discuss the advantages of organic foods linking it to the brand message of Amazon…,2020-09-24,B001E4KFG0,1,1,,0
549,549,1309206615581573121,Workers who fill Amazon Prime Now orders — which are purchased online for delivery or pickup from Whole Foods store… https://t.co/ffMREC2p7k,2020-09-24,B001E4KFG0,0,1,,1
550,550,1309206018291888129,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
551,551,1309204920659324936,"RT @urquiola: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring virus pr…",2020-09-24,B001E4KFG0,1,1,,1
552,552,1309204710897995779,"Amazon foods, Christmas shopping for them is on you 😹😹 #BBNaija",2020-09-24,B001E4KFG0,0,1,,1
553,553,1309204352901550081,@BBNaija Thanks to Amazon foods! More progress in their businesses.,2020-09-24,B001E4KFG0,1,1,,1
554,554,1309203614280318976,These #BBNaija final five are enjoying o. They've landed themselves free supply of food from Amazon foods for 3months 👏👏👏,2020-09-24,B001E4KFG0,0,1,,1
555,555,1309203422210658304,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
556,556,1309202974380621828,This is vague. It's now at the discretion of Amazon foods.,2020-09-24,B001E4KFG0,0,1,,-1
557,557,1309202876930158592,"‘It’s like being in a sci-fi nightmare film’: Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/CgQQKmU8OL",2020-09-24,B001E4KFG0,1,1,,1
558,558,1309202508305190912,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
559,559,1309202210706817034,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
560,560,1309202131606409216,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
561,561,1309202081669029889,https://t.co/6BhaxtN7dx,2020-09-24,B001E4KFG0,0,1,,0
562,562,1309202021841469441,https://t.co/jlGzeI7eW1,2020-09-24,B001E4KFG0,0,1,,0
563,563,1309201378888351744,Whole Foods employees say LexCorp workers are causing chaos in stores - Business Insider https://t.co/9VBMsTsU68,2020-09-24,B001E4KFG0,1,1,,1
564,564,1309201214358290437,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
565,565,1309201173052825602,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
566,566,1309200594209574914,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
567,567,1309199948995596300,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
568,568,1309199839276736514,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
569,569,1309199839079481345,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
570,570,1309199669847678976,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
571,571,1309199487357902856,RT @B52Malmet: It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider htt…,2020-09-24,B001E4KFG0,0,1,,-1
572,572,1309199363487526912,"Pantry | Snack Foods at Upto 60% Off

https://t.co/R6MnlpfAB2",2020-09-24,B001E4KFG0,0,1,,0
573,573,1309199150899224576,It is a crazy time in WF stores. Whole Foods employees say Amazon workers are causing chaos in stores - Business In… https://t.co/nDKTs74DOB,2020-09-24,B001E4KFG0,1,1,,-1
574,574,1309199038273658880,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
575,575,1309199028551380992,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
576,576,1309198834065502208,"Stop living for the #cheat day—live free from the burdens and fears of caving into sugary, high-fat foods.… https://t.co/PI7LZnuCLb",2020-09-24,B001E4KFG0,0,1,,1
577,577,1309198749940416513,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
578,578,1309198613231407104,"RT @bluff_capital: $AMZN 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignori…",2020-09-24,B001E4KFG0,1,1,,1
579,579,1309198519836631040,"Amazon Pantry snack Foods at Upto 60% Off 

https://t.co/IoJIHdfBYF

Get flat ₹ 200 cashback as Amazon Pay balance… https://t.co/pUlf7Jgfdw",2020-09-24,B001E4KFG0,0,1,,-1
580,580,1309198409857867776,"Pantry : Snack Foods at Upto 60% Off

https://t.co/rTt6ntLSLw",2020-09-24,B001E4KFG0,0,1,,0
581,581,1309198271651418112,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
582,582,1309198209668059138,"$AMZN 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, i… https://t.co/egWskI8v0L",2020-09-24,B001E4KFG0,1,1,,1
583,583,1309198186406346760,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
584,584,1309198160779194370,"Chilean food tech unicorn #NotCo, backed by #Amazon founder @JeffBezos, raised $85 million to break into the US mar… https://t.co/yXYaGqAIoa",2020-09-24,B001E4KFG0,1,1,,0
585,585,1309197961763659779,"Just found out Amazon does 2 hour delivery with whole foods 
This is life-changing",2020-09-24,B001E4KFG0,1,1,,1
586,586,1309197620946980864,"RT @SwiftOnSecurity: Customers look on as a scruffy man walks into Amazon Foods and starts putting food in a bag. The shelves turn red - ""E…",2020-09-24,B001E4KFG0,1,1,,0
587,587,1309196882124701696,"RT @ArhiKivilahti: Niin helppoa kuin ruoan verkkokaupan aloittaminen myymäläkeräilyllä onkin, on sen tehokas kasvattaminen hyvin vaikeaa.…",2020-09-24,B001E4KFG0,0,1,,0
588,588,1309195923889807361,"$AMZN ...meanwhile...Whole Foods employees say Amazon workers are causing chaos in stores
https://t.co/HgYA538UdP",2020-09-24,B001E4KFG0,1,1,,1
589,589,1309195897503232000,".@nytimes Corner Office speaks with @WholeFoods CEO John Mackey about Amazon, capitalism, and the health of our cou… https://t.co/gALNDUxA3p",2020-09-24,B001E4KFG0,1,1,,0
590,590,1309194721420603393,Is spray millet as bad for your small parrot as you've been told?  Lady Biya's research gives you the numbers for m… https://t.co/xH89x0Qz2S,2020-09-24,B001E4KFG0,1,1,,-1
591,591,1309193715462950914,"Pantry | Sugar (5 kg) at ₹199

https://t.co/iKZ8Y5f3Yd

₹199 : https://t.co/A2lsZXwgxD

₹219 :… https://t.co/amkaHFrcmX",2020-09-24,B001E4KFG0,1,1,,0
592,592,1309191972028997632,Amazon Whole Foods カートとfreshのカードは別なのか,2020-09-24,B001E4KFG0,1,1,,1
593,593,1309189589400158210,Business News – Whole Foods employees say Amazon workers are causing chaos in stores https://t.co/xuA2Cnpjqs,2020-09-24,B001E4KFG0,1,1,,1
594,594,1309188711821635586,@WholeFoods shopping with @amazon #roboshoppers is a terrible experience for shoppers and employees.… https://t.co/0fhnRtsyMQ,2020-09-24,B001E4KFG0,1,1,,-1
595,595,1309188587095810048,Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider - Business Insider https://t.co/24UV05Jbua,2020-09-24,B001E4KFG0,0,1,,1
596,596,1309188272757694464,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-24,B001E4KFG0,1,1, Fryer,1
597,597,1309186713823055872,Secrets of My Vegan Kitchen shares experiences and practical advice that will motivate anyone to shun old eating ha… https://t.co/ueSAFX98NC,2020-09-24,B001E4KFG0,1,1, Kitchen,1
598,598,1309186657220923394,This never stopped happening. The Jedi simply got tired of spending hours exposing a major whole in the Whole Foods… https://t.co/Mcyq5CXPvQ,2020-09-24,B001E4KFG0,1,1,,1
599,599,1309184937388576768,"'It's like being in a sci-fi nightmare film': Whole Foods employees say #Amazon workers are crowding stores, ignori… https://t.co/crtegPLOJh",2020-09-24,B001E4KFG0,1,1,,1
600,600,1309184750716743681,"Sugar (5KG) at Rs.199

Dhampure :- https://t.co/exiKJi6FbO

Trust Classic :- https://t.co/5UJJNT0tMP

Mawana Premiu… https://t.co/ik00bmNT84",2020-09-24,B001E4KFG0,1,1,,1
601,601,1309183958400278528,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-24,B001E4KFG0,1,1, Fryer,1
602,602,1309182640940101633,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-24,B001E4KFG0,1,1, Fryer,1
603,603,1309182340019691522,"Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways… https://t.co/PJkux819Ug",2020-09-24,B001E4KFG0,1,1, Fryer,1
604,604,1309182315483062277,"Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways… https://t.co/7oBNt8b37l",2020-09-24,B001E4KFG0,1,1, Fryer,1
605,605,1309182059655593988,"I am proud to pick and pack for Prime Now, and I love working with my location's Whole Foods team. What these WF em… https://t.co/m35e5xDcYV",2020-09-24,B001E4KFG0,1,1,,1
606,606,1309181099059417088,RT @abwhite7: NEW REPORT: @WholeFoods workers already at risk to #COVID19 now overwhelmed as @AmazonPrimeNow grocery orders skyrocket and w…,2020-09-24,B001E4KFG0,0,1,,1
607,607,1309180893131665408,NEW REPORT: @WholeFoods workers already at risk to #COVID19 now overwhelmed as @AmazonPrimeNow grocery orders skyro… https://t.co/mvRHD9QAmE,2020-09-24,B001E4KFG0,0,1,,1
608,608,1309180654941278208,"#GoodMorning
 a good problem to solve. #Glasshalffull
Whole Foods employees say Amazon workers are causing chaos in… https://t.co/DAPpjH1aj4",2020-09-24,B001E4KFG0,1,1,,1
609,609,1309180570925137920,"1KG Dry Dates Rs.350

https://t.co/BzBG89Hyz1

More : https://t.co/v5svmTdlJ6",2020-09-24,B001E4KFG0,1,1,,1
610,610,1309178376079503361,"RT @ArhiKivilahti: Niin helppoa kuin ruoan verkkokaupan aloittaminen myymäläkeräilyllä onkin, on sen tehokas kasvattaminen hyvin vaikeaa.…",2020-09-24,B001E4KFG0,0,1,,0
611,611,1309178211885109251,RT @OloriSupergal: Housemates review their write ups and discuss the advantages of organic foods linking it to the brand message of Amazon…,2020-09-24,B001E4KFG0,1,1,,0
612,612,1309177932661825541,"Let us change your mind about sugar-free chocolate! Fifty50 Foods sugar-free Chocolate bars are rich, decadent, mel… https://t.co/kEjmD2tPvD",2020-09-24,B001E4KFG0,0,1,,1
613,613,1309177856874905603,Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider https://t.co/Tj3Zlq8lVT,2020-09-24,B001E4KFG0,1,1,,1
614,614,1309176882949128192,"Amazon Prime Now orders are clogging aisles, ignoring virus protocols, and exacerbating what Whole Foods employees… https://t.co/rgdyUYjK54",2020-09-24,B001E4KFG0,1,1,,1
615,615,1309176842113429508,"So #Amazon buys Whole Foods and opens a school... they are really going for that megacorp I overlord, hu?",2020-09-24,B001E4KFG0,0,1,,1
616,616,1309176150535606273,Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider https://t.co/zR6eoROU4P,2020-09-24,B001E4KFG0,1,1,,1
617,617,1309174019707478016,"If Whole Foods and Amazon are losing profits for having their starting wage at $15/hr, maybe they need to re-evalua… https://t.co/bbs3vxPieG",2020-09-24,B001E4KFG0,1,1,,1
618,618,1309173643168092162,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/f9TJ4sPbMu",2020-09-24,B001E4KFG0,1,1,,1
619,619,1309173563627315200,"RT @hcpeterson: NEW: Whole Foods employees say Amazon workers are crowding stores, ignoring virus protocols, and hounding them for help as…",2020-09-24,B001E4KFG0,0,1,,1
620,620,1309172957533663234,Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider https://t.co/E1nH1jRTJD,2020-09-24,B001E4KFG0,1,1,,1
621,621,1309172925073960963,"Niin helppoa kuin ruoan verkkokaupan aloittaminen myymäläkeräilyllä onkin, on sen tehokas kasvattaminen hyvin vaike… https://t.co/RIDnGrzqu8",2020-09-24,B001E4KFG0,0,1,,0
622,622,1309171172035174404,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/bBAVZl5ZAw",2020-09-24,B001E4KFG0,1,1,,1
623,623,1309169529021493249,https://t.co/3hFdysEKrp,2020-09-24,B001E4KFG0,0,1,,0
624,624,1309168453429784576,"RT @foodandwine: If you've been meaning to invest in a cast-iron skillet, now's the time. https://t.co/cMCUzdqsEm",2020-09-24,B001E4KFG0,1,1,,0
625,625,1309168237997940745,"$AMZN workers, apparently on break from their actual careers as world-renowned epidemiologists, display their “herd… https://t.co/yW5hCWx0lF",2020-09-24,B001E4KFG0,1,1,,1
626,626,1309167258040762370,https://t.co/LPHv8CUABD,2020-09-24,B001E4KFG0,0,1,,0
627,627,1309167207360983044,Amazon's Whole Foods workers should get their products from warehouses rather than crowd shoppers in stores.,2020-09-24,B001E4KFG0,0,1,,1
628,628,1309166961453080576,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/ejzgD34G60",2020-09-24,B001E4KFG0,1,1,,1
629,629,1309166932017332224,RT @May_Roma: チアシードも大注目の低糖質スーパーフードでロンドンの健康志向な人には大人気である。水やココナッツミルクに浸してタピオカ風にしたり、かぼちゃの種やゴマなど様々なシードとパンに混ぜて焼く→SUPER FOODS JAPAN の チアシード ホワイト 20…,2020-09-24,B001E4KFG0,0,1,,1
630,630,1309166280688177154,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/2wRIPq04wR",2020-09-24,B001E4KFG0,1,1,,1
631,631,1309165424337137664,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/od9MOmYJYB",2020-09-24,B001E4KFG0,1,1,,1
632,632,1309161087271657475,"💥 Lo! Low Carb Delights - Keto Sampler Hamper (Pack of 7) at Rs.349
👉 https://t.co/5spxnFuU5s",2020-09-24,B001E4KFG0,1,1,,1
633,633,1309161003716947968,https://t.co/mzOdc27Fbe: Theme Park Copycat Cookbook: Recipes Inspired by Foods Served at Disneyland &amp; Disney World… https://t.co/reGkPrN1km,2020-09-24,B001E4KFG0,0,1, Served,0
634,634,1309158539798212610,"RT @Kate_H_Taylor: ""It's like being in a sci-fi nightmare film."" @hcpeterson reports on the building tensions between Whole Foods workers a…",2020-09-24,B001E4KFG0,1,1,,1
635,635,1309158385305169921,RT @OloriSupergal: Housemates review their write ups and discuss the advantages of organic foods linking it to the brand message of Amazon…,2020-09-24,B001E4KFG0,1,1,,0
636,636,1309158174692319232,RT @Easy_Branches: Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider: One Whole Foods store is so bus…,2020-09-24,B001E4KFG0,0,1,,1
637,637,1309158048863326210,"RT @Kate_H_Taylor: ""It's like being in a sci-fi nightmare film."" @hcpeterson reports on the building tensions between Whole Foods workers a…",2020-09-24,B001E4KFG0,1,1,,1
638,638,1309157930541838338,Whole Foods employees say Amazon workers are causing chaos in stores - Business Insider: One Whole Foods store is s… https://t.co/PLt5IRVW7N,2020-09-24,B001E4KFG0,1,1,,1
639,639,1309156466499223552,lol Amazon owns whole foods,2020-09-24,B001E4KFG0,0,1,,1
640,640,1309155084899680259,"RT @nytimesbusiness: John Mackey, who espouses a kinder, gentler version of capitalism, sold his upscale grocery chain to Amazon https://t.…",2020-09-24,B001E4KFG0,0,1,,0
641,641,1309155072039948297,"RT @brianhurley: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring virus…",2020-09-24,B001E4KFG0,1,1,,1
642,642,1309154462888587271,"'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignorin… https://t.co/sDNYTPb3G1",2020-09-24,B001E4KFG0,1,1,,1
643,643,1309154277148033026,"""It's like being in a sci-fi nightmare film."" @hcpeterson reports on the building tensions between Whole Foods work… https://t.co/A8rVFOuhgZ",2020-09-24,B001E4KFG0,1,1,,1
644,644,1309153906761629700,"RT @businessinsider: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring v…",2020-09-24,B001E4KFG0,1,1,,1
645,645,1309153488912486400,"RT @hcpeterson: NEW: Whole Foods employees say Amazon workers are crowding stores, ignoring virus protocols, and hounding them for help as…",2020-09-24,B001E4KFG0,0,1,,1
646,646,1309153275418226690,"RT @nytimesbusiness: John Mackey, who espouses a kinder, gentler version of capitalism, sold his upscale grocery chain to Amazon https://t.…",2020-09-24,B001E4KFG0,0,1,,0
647,647,1309152625930260480,"John Mackey, who espouses a kinder, gentler version of capitalism, sold his upscale grocery chain to Amazon https://t.co/I1d1xQRA0M",2020-09-24,B001E4KFG0,1,1,,0
648,648,1309149610208899074,Apples (Foods) by Ann L. Burckhardt https://t.co/jccmFvC8mf via @amazon,2020-09-24,B001E4KFG0,1,1,,0
649,649,1309149557163425795,Potatoes (Foods) by Ann L. Burckhardt https://t.co/M4RKYcAhsi via @amazon,2020-09-24,B001E4KFG0,1,1,,0
650,650,1309149421431664640,"@BruceGrahamArt We're sorry to hear about your Prime Now delivery experience, Bruce. For help with your Whole Foods… https://t.co/cv6alt2KHm",2020-09-24,B001E4KFG0,1,1,,-1
651,651,1309147273272725505,RT @mark_kaiser_com: Can't wait for this!  Shopping is indeed a pleasure and fun at Amazon Go stores.   Will make it even more fun to go to…,2020-09-24,B001E4KFG0,0,1,,1
652,652,1309146935136333826,"RT @hcpeterson: NEW: Whole Foods employees say Amazon workers are crowding stores, ignoring virus protocols, and hounding them for help as…",2020-09-24,B001E4KFG0,0,1,,1
653,653,1309146933764730880,"RT @businessinsider: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring v…",2020-09-24,B001E4KFG0,1,1,,1
654,654,1309146829611823107,"RT @hcpeterson: NEW: Whole Foods employees say Amazon workers are crowding stores, ignoring virus protocols, and hounding them for help as…",2020-09-24,B001E4KFG0,0,1,,1
655,655,1309146665220276233,"A Whole Foods spokesperson told me, ""Online grocery delivery demand experienced unprecedented growth this year, and… https://t.co/zeycpGm9WH",2020-09-24,B001E4KFG0,1,1,,1
656,656,1309146419245260801,"RT @businessinsider: 'It's like being in a sci-fi nightmare film': Whole Foods employees say Amazon workers are crowding stores, ignoring v…",2020-09-24,B001E4KFG0,1,1,,1
657,657,1309146399569776644,One Whole Foods store is so busy with Amazon Prime orders that it has workers packing and storing groceries in a ne… https://t.co/dPh83cHO7g,2020-09-24,B001E4KFG0,0,1,,1
