id,A,B,C,D,E,F,G,H,I,J,K
16660,80,80,80,80,100,70,70,80,50,50,60
16661,70,90,70,70,110,70,70,60,50,50,60
16662,70,90,70,70,110,70,70,60,50,50,60
16663,70,80,80,80,100,70,70,50,50,50,60
16664,90,80,80,80,100,70,70,50,50,50,60
16665,90,80,80,80,100,70,70,50,50,50,60
16666,100,80,80,90,110,70,70,50,50,50,60
16667,100,80,80,90,110,70,70,50,50,50,60
16668,110,80,80,90,110,70,70,60,50,50,60
16669,100,80,80,90,110,70,70,50,50,50,60
16670,110,90,80,90,110,70,70,90,50,50,60
16671,120,100,90,90,110,70,70,50,50,50,60
16672,120,90,90,90,110,70,70,90,50,50,60
16673,120,100,90,100,110,70,70,90,50,50,60
16674,120,100,90,100,110,70,70,90,50,50,60
16675,120,100,90,90,110,70,70,90,50,50,60
16676,120,90,90,90,110,70,70,90,50,50,60
16677,120,90,80,90,110,70,70,50,50,50,70
16678,130,90,90,100,110,70,70,70,50,50,60
16679,150,100,90,110,110,70,70,90,50,50,60
16680,140,90,90,110,110,70,70,100,50,50,60
16681,140,90,90,110,110,80,70,60,60,60,60
16682,140,90,90,110,110,80,70,60,60,60,60
16683,130,90,90,100,110,80,70,60,60,60,60
16684,130,90,90,90,110,70,70,60,60,60,60
16685,110,80,80,90,110,70,70,60,60,60,60
16686,120,80,80,100,110,70,70,60,60,60,60
16687,110,90,90,90,110,70,80,60,60,60,60
16688,90,90,80,90,110,70,80,60,60,60,60
16689,80,90,80,80,110,70,80,60,60,60,60
16690,70,90,70,80,110,70,70,60,60,60,60
16691,60,90,70,70,110,70,70,60,60,60,60
16692,60,90,70,70,100,70,70,90,60,60,60
16693,60,90,70,70,100,70,70,60,80,80,60
16694,60,90,70,70,110,70,70,80,80,80,60
16695,80,90,80,70,110,70,70,80,80,80,60
16696,110,90,90,90,120,70,80,80,80,80,70
16697,80,80,80,70,100,80,80,90,80,80,60
16698,80,80,80,80,100,80,80,60,80,80,60
16699,80,90,80,80,100,80,80,90,90,90,60
16700,70,90,80,80,110,80,70,90,90,90,60
16701,70,90,80,80,110,80,80,90,90,90,70
16702,70,90,80,80,100,80,70,90,90,90,70
16703,70,90,80,80,100,80,70,60,90,90,60
16704,70,90,70,70,100,80,70,90,90,90,90
16705,90,80,70,80,100,80,70,90,90,90,70
16706,70,80,70,70,90,80,70,90,120,120,90
16707,70,80,70,70,100,80,70,80,120,120,90
16708,70,80,70,70,100,80,70,90,120,120,70
16709,60,90,70,70,100,80,70,80,120,120,60
16710,60,90,70,70,100,80,70,90,90,90,70
16711,60,90,70,80,100,80,70,100,120,120,120
16712,60,90,70,70,100,80,70,100,120,120,120
16713,80,80,70,70,90,80,70,100,120,120,120
16714,120,70,70,80,80,80,70,100,120,120,120
16715,110,70,70,70,80,80,70,100,120,120,120
16716,100,70,70,70,80,80,70,100,120,120,120
16717,100,70,70,70,80,80,70,100,120,120,120
16718,100,70,70,70,80,80,70,100,120,120,70
16719,110,70,70,70,80,80,70,100,120,120,70
16720,100,80,70,70,80,80,70,100,120,120,70
16721,110,70,70,70,80,80,70,100,120,120,90
16722,110,70,70,70,80,80,70,100,120,120,90
16723,110,70,60,70,80,90,60,100,120,120,90
16724,110,60,60,70,80,80,60,90,120,120,90
16725,100,60,60,70,80,80,60,100,120,120,90
16726,80,60,60,60,70,80,60,100,120,120,90
16727,70,70,60,50,70,80,60,100,120,120,90
16728,70,70,60,50,70,80,60,100,120,120,60
16729,60,70,60,50,70,80,60,90,90,90,60
16730,70,60,60,60,70,70,60,90,90,90,70
16731,60,70,60,50,70,70,60,90,90,90,50
16732,60,70,60,50,70,70,60,90,90,90,50
16733,60,70,60,50,70,70,60,90,90,90,60
16734,60,70,60,50,70,70,60,100,90,90,50
16735,60,70,60,60,80,70,60,60,90,90,50
16736,60,70,60,60,80,70,60,60,60,60,60
16737,70,70,60,60,80,70,60,60,60,60,50
16738,70,80,60,60,90,70,60,60,60,60,50
16739,70,80,60,60,90,80,60,60,40,40,50
16740,70,80,60,60,90,80,60,60,40,40,50
16741,70,80,60,60,100,70,70,60,60,60,50
16742,60,80,70,60,100,80,70,50,60,60,50
16743,50,80,70,60,100,80,70,50,60,60,50
16744,60,90,70,70,110,80,70,50,60,60,70
16745,50,90,70,70,100,80,70,50,60,60,60
16746,50,80,70,70,100,80,70,60,60,60,50
16747,60,60,50,50,60,40,30,40,70,70,50
16748,60,60,50,50,60,40,30,50,70,70,50
16749,60,60,50,50,60,40,30,40,70,70,50
16750,60,60,50,50,60,40,30,40,70,70,50
16751,60,60,50,50,60,40,30,40,70,70,50
16752,60,60,50,50,60,40,30,50,70,70,50
16753,60,60,50,50,60,40,40,40,70,70,50
16754,60,60,50,50,60,40,40,50,70,70,50
16755,60,60,50,50,60,40,40,60,60,60,50
16756,60,70,50,50,60,40,40,60,40,40,50
16757,60,70,50,50,60,30,40,40,40,40,50
16758,60,70,50,50,60,30,40,50,40,40,50
16759,60,80,60,50,70,40,40,50,40,40,50
16760,60,80,60,50,70,40,40,50,40,40,50
16761,60,80,60,50,70,40,40,50,40,40,50
16762,60,80,60,50,70,40,40,50,40,40,50
16763,60,80,60,50,70,40,40,50,40,40,50
16764,60,80,60,50,70,40,40,50,40,40,50
16765,60,80,60,50,70,40,40,50,40,40,50
16766,60,70,50,50,60,40,40,50,40,40,50
16767,60,70,50,50,60,40,40,50,40,40,50
16768,60,60,50,50,60,40,40,50,40,40,50
16769,60,60,50,40,60,40,40,50,40,40,50
16770,60,60,50,40,60,40,40,50,40,40,50
16771,60,60,50,40,60,40,50,60,50,50,50
16772,60,60,50,40,60,40,50,50,50,50,50
16773,60,60,50,40,60,40,50,50,50,50,50
16774,60,60,50,40,60,40,50,50,50,50,50
16775,60,60,50,40,60,40,50,50,50,50,50
16776,60,60,50,40,60,40,50,40,50,50,50
16777,60,60,50,40,60,40,50,40,50,50,50
16778,70,60,50,40,60,40,50,50,40,40,50
16779,70,60,50,40,60,40,50,40,40,40,50
16780,70,60,50,40,60,40,50,60,40,40,50
16781,70,60,50,50,60,40,50,50,40,40,50
16782,70,60,60,50,60,40,50,50,70,70,50
16783,70,60,60,50,60,40,60,50,80,80,70
16784,70,60,60,50,60,40,60,50,80,80,70
16785,70,60,60,50,60,40,60,50,80,80,70
16786,70,60,60,50,60,40,60,50,80,80,50
16787,70,60,60,50,60,40,60,50,50,50,70
16788,70,60,60,50,60,40,60,50,60,60,50
16789,70,60,60,50,60,40,60,50,60,60,50
16790,70,60,60,50,60,40,60,50,50,50,50
16791,70,60,60,50,60,40,60,50,50,50,50
16792,70,60,60,50,60,40,60,50,50,50,50
16793,60,60,50,50,60,50,60,60,60,60,50
16794,60,60,50,50,60,50,60,70,50,50,50
16795,60,60,50,60,70,60,70,50,50,50,50
16796,70,60,60,70,70,60,70,50,50,50,60
16797,70,60,60,80,80,60,70,50,50,50,60
16798,70,60,60,90,80,70,70,60,50,50,60
16799,80,60,80,90,90,70,70,60,50,50,60
16800,90,70,90,100,100,70,70,50,50,50,60
16801,100,80,90,100,100,70,70,50,50,50,60
16802,140,90,90,100,110,70,70,50,50,50,60
16803,130,90,90,100,110,70,70,60,50,50,60
16804,110,90,80,90,110,70,70,60,50,50,60
16805,80,90,80,90,120,70,70,90,80,80,60
16806,90,80,80,90,120,70,70,90,80,80,60
16807,100,70,70,80,110,70,70,90,90,90,60
16808,110,70,80,80,90,70,70,90,90,90,60
16809,130,70,80,80,90,70,70,70,90,90,60
16810,120,70,80,80,100,70,70,90,90,90,60
16811,130,80,80,80,110,70,70,80,90,90,60
16812,120,90,80,90,120,70,70,90,60,60,60
16813,110,90,80,90,130,70,70,80,60,60,60
16814,150,90,80,90,130,70,70,70,60,60,60
16815,130,90,80,90,130,70,70,80,60,60,60
16816,110,100,80,90,130,70,70,70,60,60,60
16817,100,100,80,90,130,70,70,80,60,60,60
16818,100,90,80,80,130,70,70,80,60,60,60
16819,110,90,80,80,130,70,70,80,60,60,60
16820,80,90,80,80,130,70,70,80,60,60,60
16821,80,100,80,90,130,70,70,80,60,60,60
16822,120,90,80,90,120,70,70,80,60,60,60
16823,150,90,80,90,120,70,70,80,60,60,60
16824,100,90,80,90,120,70,70,60,60,60,60
16825,80,100,80,90,140,80,80,60,60,60,70
16826,70,100,80,90,130,80,80,60,60,60,60
16827,80,90,80,100,140,80,80,60,60,60,70
16828,80,90,80,90,130,80,80,60,60,60,60
16829,70,100,80,80,130,80,80,60,60,60,60
16830,70,100,80,80,130,80,80,60,60,60,60
16831,70,100,70,80,130,80,80,60,60,60,60
16832,70,90,70,80,130,80,80,60,60,60,60
16833,70,90,70,80,130,80,80,60,60,60,60
16834,70,90,70,80,130,80,70,60,60,60,60
16835,60,90,70,80,130,80,70,100,60,60,60
16836,60,90,70,80,130,90,70,60,60,60,60
16837,60,90,70,70,130,90,70,90,80,80,60
16838,60,90,70,70,130,90,70,90,80,80,60
16839,60,100,70,70,130,90,70,90,80,80,60
16840,60,100,70,70,130,90,70,80,80,80,60
16841,60,100,70,70,130,90,70,100,80,80,60
16842,60,100,70,70,130,90,70,50,80,80,60
16843,60,100,70,70,130,90,70,100,80,80,60
16844,60,100,70,70,130,90,70,90,90,90,60
16845,60,100,70,70,130,90,70,90,90,90,60
16846,60,100,70,70,130,90,70,50,90,90,60
16847,60,100,70,70,130,90,70,50,90,90,60
16848,70,100,70,70,130,90,70,100,80,80,60
16849,70,90,70,70,130,100,70,100,90,90,60
16850,70,90,70,80,140,90,70,90,120,120,70
16851,80,100,70,80,140,80,70,90,120,120,70
16852,80,100,80,90,140,80,70,80,80,80,70
16853,130,100,80,90,140,80,80,80,80,80,60
16854,140,100,90,110,130,90,80,60,80,80,60
16855,150,100,90,110,130,90,80,100,120,120,100
16856,130,100,90,110,140,90,80,60,120,120,70
16857,110,90,80,100,130,80,70,60,120,120,70
16858,120,70,80,80,110,80,70,80,120,120,120
16859,150,70,80,80,90,80,70,80,120,120,120
16860,130,70,70,70,90,80,70,80,120,120,120
16861,130,80,70,70,90,90,70,90,120,120,120
16862,110,80,70,80,110,80,70,80,120,120,120
16863,100,80,70,80,110,80,70,90,120,120,130
16864,100,80,70,80,110,90,70,100,120,120,130
16865,100,70,70,80,110,90,70,100,120,120,70
16866,100,80,70,80,100,80,70,100,120,120,90
16867,100,80,60,70,100,80,70,100,120,120,90
16868,90,80,60,70,90,90,60,100,120,120,90
16869,80,80,60,60,90,80,60,100,90,90,90
16870,80,70,60,60,80,80,60,100,90,90,90
16871,70,70,60,60,80,80,60,100,90,90,90
16872,70,70,60,60,80,80,60,100,90,90,90
16873,80,70,60,60,70,70,60,100,90,90,90
16874,70,70,60,50,80,70,60,90,90,90,90
16875,60,70,60,60,80,70,60,90,90,90,90
16876,60,80,60,60,80,70,60,90,90,90,90
16877,60,80,60,60,90,70,60,90,90,90,90
16878,60,80,60,60,90,80,60,100,90,90,90
16879,70,80,60,60,100,70,60,60,90,90,60
16880,60,80,60,60,100,70,60,60,90,90,60
16881,70,80,60,60,100,70,60,60,90,90,60
16882,70,80,60,60,110,80,60,60,90,90,60
16883,70,80,60,60,110,80,60,60,90,90,60
16884,70,80,60,60,110,80,60,60,90,90,50
16885,70,90,70,70,120,70,60,60,60,60,60
16886,60,90,70,70,120,70,60,60,40,40,60
16887,60,90,70,70,120,80,60,60,60,60,50
16888,60,90,70,70,120,80,70,60,60,60,60
16889,60,90,70,70,120,80,70,70,60,60,60
16890,50,90,70,70,120,80,70,60,60,60,50
16891,60,60,50,50,70,40,30,60,50,50,50
16892,60,60,50,60,70,40,30,40,50,50,50
16893,60,60,50,60,70,40,30,50,50,50,50
16894,60,60,50,60,70,40,30,50,70,70,50
16895,60,60,50,60,70,40,30,50,70,70,50
16896,60,60,50,60,70,40,30,50,70,70,50
16897,60,60,50,60,70,40,40,50,70,70,50
16898,70,60,50,60,70,40,30,50,70,70,50
16899,70,60,50,60,60,40,30,50,50,50,50
16900,70,60,50,60,60,40,30,50,50,50,50
16901,70,60,50,60,60,40,30,50,50,50,50
16902,70,60,50,60,60,40,30,50,50,50,50
16903,70,60,50,60,60,40,40,40,50,50,50
16904,70,60,50,60,60,40,40,50,50,50,50
16905,70,70,50,60,60,40,40,50,50,50,50
16906,70,70,60,70,60,40,40,50,50,50,50
16907,70,70,60,70,70,40,40,50,50,50,50
16908,70,70,60,70,70,40,40,50,50,50,50
16909,70,70,60,80,70,50,40,50,50,50,50
16910,70,70,60,80,70,50,40,50,70,70,50
16911,70,70,60,80,70,50,40,50,70,70,50
16912,70,70,60,80,70,50,40,50,50,50,50
16913,70,70,60,80,70,50,40,50,70,70,50
16914,70,70,60,80,70,50,40,50,70,70,50
16915,70,70,60,80,70,50,50,50,50,50,50
16916,70,70,60,70,70,50,50,50,50,50,50
16917,70,70,60,70,70,50,50,50,50,50,50
16918,70,70,60,70,70,40,50,50,50,50,50
16919,70,70,60,60,70,40,50,50,50,50,50
16920,70,70,60,60,70,40,50,60,50,50,50
16921,70,70,50,60,70,40,50,60,50,50,50
16922,70,70,50,60,70,40,50,60,50,50,50
16923,70,70,50,60,70,40,50,60,50,50,50
16924,70,70,60,60,70,40,50,60,50,50,50
16925,70,70,50,60,70,40,50,60,50,50,50
16926,70,70,50,60,70,40,50,60,50,50,50
16927,70,70,50,60,70,40,50,60,50,50,70
16928,70,70,50,60,70,40,50,60,50,50,70
16929,70,70,50,60,70,40,50,60,50,50,50
16930,70,70,50,60,70,40,50,40,50,50,50
16931,70,70,50,70,70,40,50,40,50,50,70
16932,70,70,60,70,70,40,50,40,50,50,70
16933,60,70,50,70,70,50,60,60,50,50,50
16934,70,70,50,70,70,40,60,60,50,50,50
16935,60,70,50,70,70,40,60,60,50,50,50
16936,60,70,60,70,70,50,60,100,60,60,50
16937,60,70,60,80,70,60,60,70,50,50,50
16938,60,70,60,80,80,60,60,70,50,50,50
16939,60,70,70,80,90,60,60,60,50,50,60
16940,90,80,90,100,110,60,60,100,50,50,70
16941,80,80,90,90,110,60,60,70,50,50,60
16942,130,90,90,100,120,60,60,70,50,50,60
16943,130,90,90,100,120,60,60,70,50,50,60
16944,130,90,90,100,120,70,60,70,50,50,60
16945,120,90,80,90,130,70,60,60,50,50,60
16946,100,80,80,90,130,70,60,90,50,50,60
16947,90,80,80,90,130,70,60,90,80,80,60
16948,80,90,70,80,130,70,60,90,80,80,60
16949,90,80,70,80,130,70,60,90,80,80,60
16950,90,80,70,80,130,70,60,70,80,80,60
16951,90,80,70,80,130,70,60,90,90,90,60
16952,90,80,80,90,130,70,60,90,90,90,60
16953,100,80,80,90,130,70,60,90,90,90,60
16954,100,80,80,90,130,70,60,90,90,90,60
16955,110,80,80,90,130,70,60,90,50,50,60
16956,120,90,80,100,130,70,60,90,50,50,60
16957,120,90,80,100,130,70,60,90,50,50,60
16958,130,90,80,100,130,70,60,90,50,50,60
16959,140,90,80,100,140,70,60,90,50,50,60
16960,150,100,90,110,140,70,60,90,50,50,60
16961,150,110,90,110,140,70,60,90,50,50,60
16962,160,120,100,120,140,70,60,90,50,50,60
16963,160,120,100,120,140,80,70,90,50,50,60
16964,170,120,100,120,140,80,70,50,50,50,60
16965,170,120,100,120,140,80,70,50,50,50,60
16966,170,120,100,120,140,80,70,50,50,50,60
16967,170,110,100,120,140,80,70,60,50,50,60
16968,160,110,90,120,130,80,70,60,60,60,60
16969,160,110,100,120,140,80,70,60,60,60,60
16970,160,110,90,120,130,80,70,80,60,60,60
16971,150,100,90,120,130,70,70,80,60,60,60
16972,140,100,90,120,130,70,70,80,60,60,60
16973,140,110,90,120,140,70,70,80,80,80,60
16974,140,110,90,120,140,70,70,80,80,80,60
16975,140,110,90,120,140,80,70,80,80,80,60
16976,150,110,90,120,140,80,70,80,60,60,60
16977,160,110,90,120,140,80,70,80,80,80,60
16978,160,100,90,120,130,80,70,80,80,80,60
16979,180,110,100,120,140,80,70,80,60,60,60
16980,180,120,100,130,140,80,70,80,60,60,60
16981,170,120,100,130,140,80,80,80,80,80,60
16982,170,120,100,130,140,80,80,80,80,80,60
16983,190,130,110,130,150,80,80,80,80,80,60
16984,190,130,110,130,140,80,80,80,80,80,60
16985,200,140,110,130,150,80,80,80,80,80,60
16986,210,140,110,130,140,80,80,80,80,80,60
16987,200,140,110,130,150,80,80,80,80,80,60
16988,200,140,110,130,150,80,80,80,80,80,60
16989,200,140,110,130,150,80,80,80,80,80,60
16990,210,130,110,130,140,80,70,80,80,80,60
16991,230,120,100,130,140,80,70,80,80,80,60
16992,240,110,90,130,130,80,70,90,90,90,60
16993,240,100,90,120,130,80,70,80,90,90,60
16994,250,100,90,120,130,80,70,90,120,120,60
16995,240,100,90,120,130,80,70,90,120,120,60
16996,220,100,90,120,130,80,70,70,120,120,60
16997,200,100,90,120,130,90,70,90,90,90,60
16998,180,100,90,120,130,90,70,80,90,90,60
16999,170,100,90,120,130,90,70,80,90,90,110
17000,180,100,90,120,130,90,70,90,120,120,110
17001,180,100,90,120,130,90,70,90,90,90,110
17002,190,100,90,120,130,90,70,100,120,120,120
17003,200,100,90,120,130,90,70,100,120,120,120
17004,210,100,90,120,130,90,70,100,120,120,110
17005,220,100,90,120,130,90,70,100,120,120,110
17006,240,100,90,120,130,90,70,100,120,120,110
17007,250,90,90,120,120,90,70,100,110,110,110
17008,240,90,90,120,120,90,70,100,120,120,110
17009,210,90,90,110,120,90,70,100,120,120,110
17010,180,100,90,110,130,90,70,100,120,120,120
17011,130,100,80,90,130,80,60,90,120,120,110
17012,90,100,80,90,130,80,60,90,120,120,110
17013,120,90,80,80,130,80,60,90,120,120,120
17014,120,100,80,90,140,80,60,90,120,120,70
17015,80,90,80,80,130,80,60,80,120,120,90
17016,70,90,80,80,120,80,60,100,120,120,90
17017,70,90,70,80,120,80,60,80,120,120,70
17018,60,90,70,70,120,80,60,100,120,120,60
17019,60,90,70,70,120,80,60,100,120,120,60
17020,60,90,70,70,120,80,60,90,120,120,60
17021,60,90,70,70,120,80,60,100,120,120,60
17022,60,90,70,70,130,80,60,90,120,120,60
17023,60,90,70,80,120,70,60,40,80,80,60
17024,70,90,80,80,120,80,60,50,80,80,60
17025,70,80,80,80,110,80,60,50,80,80,60
17026,70,80,80,90,110,80,60,60,90,90,60
17027,70,70,80,90,100,80,60,50,60,60,60
17028,70,70,80,90,100,80,60,60,60,60,60
17029,60,70,80,100,100,80,60,60,60,60,60
17030,60,70,80,100,100,80,60,60,60,60,60
17031,70,70,70,90,90,80,60,60,60,60,60
17032,70,70,70,90,90,80,60,60,60,60,60
17033,70,70,70,90,90,80,60,50,60,60,60
17034,70,70,70,90,90,80,60,50,60,60,60
17035,70,70,60,70,70,40,30,50,60,60,60
17036,70,70,60,70,70,40,30,60,60,60,60
17037,70,70,60,70,70,40,30,50,50,50,60
17038,70,70,60,70,70,40,30,60,50,50,60
17039,70,70,60,70,70,40,30,60,50,50,60
17040,70,70,60,70,70,40,30,60,50,50,60
17041,70,70,60,70,70,40,40,60,50,50,60
17042,70,70,60,70,70,40,40,60,60,60,60
17043,70,70,60,80,70,40,40,60,60,60,60
17044,70,70,60,80,70,40,40,60,60,60,50
17045,70,70,60,80,70,40,40,60,60,60,60
17046,70,70,60,80,70,40,40,60,60,60,60
17047,70,70,60,80,70,40,40,50,60,60,60
17048,70,70,60,80,80,40,40,50,60,60,60
17049,70,70,60,80,80,40,40,50,60,60,60
17050,70,70,60,80,80,40,40,60,60,60,60
17051,70,70,60,80,70,40,40,50,60,60,60
17052,70,70,60,80,80,40,40,50,60,60,60
17053,70,70,60,80,80,40,40,50,70,70,60
17054,70,70,60,80,80,40,40,60,70,70,60
17055,70,70,60,90,80,40,40,50,70,70,60
17056,70,70,60,90,80,40,40,60,70,70,50
17057,70,70,60,80,80,40,40,60,60,60,60
17058,70,70,60,80,80,40,40,50,60,60,60
17059,70,70,60,80,80,40,50,40,60,60,60
17060,70,70,60,80,80,40,50,60,60,60,60
17061,70,70,60,80,80,40,50,60,60,60,60
17062,70,70,60,80,80,40,50,60,60,60,60
17063,70,70,60,80,80,40,50,60,60,60,60
17064,70,70,60,80,80,40,50,60,60,60,60
17065,70,70,60,80,80,40,50,60,60,60,60
17066,70,70,60,90,80,40,50,50,60,60,50
17067,70,70,60,90,80,40,50,60,60,60,50
17068,70,70,60,90,80,40,50,60,70,70,50
17069,70,70,60,70,70,40,50,60,50,50,50
17070,70,70,60,60,70,40,50,50,50,50,50
17071,60,70,60,70,80,40,50,60,50,50,70
17072,70,70,50,60,70,40,50,50,50,50,50
17073,70,70,50,60,70,40,50,50,50,50,50
17074,70,70,50,60,80,40,50,50,50,50,60
17075,70,70,50,60,80,40,50,60,50,50,60
17076,70,70,50,70,80,50,50,50,50,50,70
17077,60,70,60,90,80,50,60,70,50,50,70
17078,70,70,60,70,70,50,60,70,50,50,60
17079,70,70,60,80,70,50,60,70,50,50,60
17080,70,70,60,90,70,60,60,70,70,70,60
17081,70,70,60,100,70,60,60,70,70,70,60
17082,70,70,60,100,80,60,60,70,50,50,70
17083,70,70,60,100,80,60,60,70,50,50,60
17084,80,70,80,130,90,60,60,60,50,50,60
17085,70,70,60,110,80,70,60,60,50,50,60
17086,70,70,70,120,80,70,60,60,50,50,60
17087,70,70,70,120,90,70,60,60,50,50,60
17088,70,70,70,120,90,70,60,90,50,50,60
17089,70,70,70,120,90,70,70,60,50,50,60
17090,70,70,80,120,100,70,70,60,50,50,60
17091,70,70,80,120,100,70,70,60,50,50,60
17092,80,70,90,120,100,70,70,90,50,50,60
17093,140,90,100,130,120,70,70,60,50,50,70
17094,80,80,90,120,100,70,70,60,50,50,60
17095,90,80,90,120,100,70,70,60,50,50,60
17096,110,80,90,120,110,70,70,60,50,50,60
17097,110,80,90,120,110,70,70,60,50,50,60
17098,120,80,90,120,110,70,70,90,50,50,60
17099,120,80,90,120,110,70,70,90,50,50,60
17100,150,80,90,120,110,70,70,90,50,50,60
17101,140,80,90,110,110,70,70,90,50,50,60
17102,140,80,90,110,110,70,70,90,50,50,60
17103,130,80,90,110,110,70,70,90,50,50,60
17104,170,100,90,110,140,70,70,90,50,50,60
17105,160,100,90,110,140,70,70,90,50,50,60
17106,140,90,90,100,130,70,70,90,50,50,60
17107,100,80,90,90,110,70,70,80,50,50,60
17108,120,90,90,100,110,70,70,90,50,50,60
17109,110,80,90,100,110,70,70,90,50,50,60
17110,150,110,90,120,150,70,70,90,50,50,60
17111,170,100,90,120,140,70,70,90,50,50,60
17112,170,110,90,120,140,80,70,90,50,50,60
17113,170,100,90,120,130,80,70,90,50,50,60
17114,160,100,90,120,120,80,70,90,50,50,60
17115,140,90,90,110,120,80,70,90,50,50,60
17116,140,90,90,110,120,80,70,60,50,50,60
17117,140,90,90,110,120,80,70,90,50,50,60
17118,140,90,90,100,120,80,70,60,50,50,60
17119,140,90,90,100,120,80,70,90,90,90,60
17120,130,90,90,100,120,80,70,90,90,90,60
17121,130,90,90,110,120,80,70,90,90,90,60
17122,130,90,90,110,120,80,70,90,90,90,60
17123,130,90,90,110,120,80,70,90,90,90,60
17124,120,90,90,110,110,80,70,90,90,90,60
17125,130,90,90,110,120,80,70,90,90,90,60
17126,120,90,90,110,120,80,70,90,90,90,60
17127,110,90,90,110,110,80,70,90,90,90,60
17128,120,90,90,110,120,80,70,90,90,90,60
17129,170,110,90,120,140,80,70,90,90,90,70
17130,180,110,90,120,140,80,70,90,90,90,70
17131,170,120,100,130,160,80,80,90,90,90,70
17132,170,110,90,120,140,80,80,60,90,90,70
17133,170,110,90,120,140,80,80,60,90,90,70
17134,170,110,90,120,140,80,80,60,90,90,70
17135,170,100,90,120,140,80,80,60,90,90,70
17136,160,100,90,110,140,80,70,60,90,90,70
17137,120,100,90,110,150,80,70,90,90,90,70
17138,120,100,90,100,140,80,70,90,90,90,70
17139,110,100,80,100,140,80,70,90,90,90,70
17140,110,100,80,100,140,80,70,90,90,90,70
17141,100,90,80,90,140,80,70,90,90,90,70
17142,100,80,70,80,110,80,70,90,90,90,60
17143,100,70,70,70,90,80,70,100,90,90,60
17144,110,70,70,70,80,80,70,100,120,120,60
17145,110,70,70,70,80,80,70,100,120,120,70
17146,110,70,60,70,90,80,70,100,90,90,130
17147,110,70,60,70,90,80,70,90,120,120,130
17148,100,70,60,70,90,80,60,100,120,120,70
17149,100,70,60,70,90,90,60,100,120,120,70
17150,90,80,60,60,90,90,60,100,120,120,70
17151,70,80,60,60,90,90,60,100,120,120,60
17152,60,80,60,60,90,90,60,100,120,120,60
17153,60,90,60,60,100,80,60,90,90,90,60
17154,60,90,60,60,100,80,60,100,90,90,60
17155,60,90,60,60,100,80,60,90,90,90,60
17156,60,90,60,70,110,80,60,90,90,90,60
17157,60,90,60,70,110,80,60,90,90,90,90
17158,80,80,70,70,110,80,60,90,90,90,90
17159,80,80,70,70,110,90,60,90,90,90,90
17160,80,80,70,80,110,90,60,90,90,90,90
17161,90,80,70,80,120,80,60,90,90,90,60
17162,80,90,70,80,120,80,60,100,90,90,60
17163,80,90,70,80,120,80,60,100,90,90,90
17164,70,90,70,80,120,80,60,90,90,90,90
17165,70,90,70,80,130,80,60,90,90,90,90
17166,80,90,70,80,130,80,60,90,90,90,90
17167,70,90,70,80,130,80,60,90,90,90,60
17168,70,90,70,80,140,80,60,60,90,90,60
17169,70,90,70,80,140,80,60,60,90,90,60
17170,70,90,70,80,140,80,60,60,90,90,60
17171,80,90,70,90,150,80,60,60,60,60,60
17172,70,100,70,80,140,80,60,60,60,60,60
17173,60,100,70,70,130,70,60,60,60,60,60
17174,60,100,70,70,130,70,60,60,60,60,60
17175,60,100,70,70,130,70,60,60,60,60,60
17176,50,100,70,70,130,70,60,60,60,60,60
17177,50,100,70,70,130,70,70,60,60,60,60
17178,50,100,70,70,120,80,70,60,60,60,60
17179,60,90,60,60,90,50,30,60,60,60,50
17180,60,90,60,60,90,40,30,60,60,60,50
17181,60,80,60,60,90,40,30,50,50,50,50
17182,60,80,60,60,90,40,30,60,50,50,50
17183,60,80,60,60,80,40,30,40,50,50,50
