,"RanExternal health expenditure per capita, PPP (current international $)",RanGDP (current US$),RanGDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"RanInternational tourism, number of departures","RanInternational tourism, receipts (% of total exports)","RanMortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",RanOut-of-pocket expenditure (% of current health expenditure),"RanPhysicians (per 1,000 people)",RanPoverty gap at $3.20 a day (2011 PPP) (%),Label,Country Name,Year
2165,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2005
2166,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,98,2006
2167,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2007
2168,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2008
2169,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2009
2170,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,98,2010
2171,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2011
2172,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,98,2012
2173,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2013
2174,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,98,2014
2175,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,98,2015
2176,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,98,2016
2177,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2017
2178,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2018
2179,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,98,2019
2180,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,99,2000
2181,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,99,2001
2182,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,99,2002
2183,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2003
2184,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,99,2004
2185,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,99,2005
2186,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2006
2187,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2007
2188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2008
2189,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,99,2009
2190,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2010
2191,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2011
2192,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2012
2193,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2013
2194,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,99,2014
2195,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2015
2196,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2016
2197,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2017
2198,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,99,2018
2199,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,99,2019
2200,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100,2000
2201,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100,2001
2202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100,2002
2203,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100,2003
2204,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,100,2004
2205,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100,2005
2206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100,2006
2207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,100,2007
2208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2008
2209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2009
2210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2010
2211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2011
2212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2012
2213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,100,2013
2214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2014
2215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100,2015
2216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,100,2016
2217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,100,2017
2218,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,100,2018
2219,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,100,2019
2220,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,101,2000
2221,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,101,2001
2222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,101,2002
2223,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,101,2003
2224,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,101,2004
2225,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,101,2005
2226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,101,2006
2227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,101,2007
2228,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,101,2008
2229,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101,2009
2230,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,101,2010
2231,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,101,2011
2232,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101,2012
2233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101,2013
2234,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101,2014
2235,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,101,2015
2236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101,2016
2237,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,101,2017
2238,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,101,2018
2239,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,101,2019
2240,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,102,2000
2241,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,102,2001
2242,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2002
2243,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2003
2244,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2004
2245,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2005
2246,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2006
2247,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,102,2007
2248,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2008
2249,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,102,2009
2250,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2010
2251,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2011
2252,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,102,2012
2253,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,102,2013
2254,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2014
2255,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,102,2015
2256,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2016
2257,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2017
2258,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,102,2018
2259,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,102,2019
2260,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2000
2261,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2001
2262,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2002
2263,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2003
2264,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2004
2265,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2005
2266,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2006
2267,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2007
2268,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2008
2269,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,103,2009
2270,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2010
2271,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2011
2272,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2012
2273,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2013
2274,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2014
2275,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,103,2015
2276,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2016
2277,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2017
2278,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2018
2279,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,103,2019
2280,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2000
2281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2001
2282,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2002
2283,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2003
2284,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2004
2285,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2005
2286,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2006
2287,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2007
2288,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2008
2289,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2009
2290,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2010
2291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,104,2011
2292,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,104,2012
2293,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2013
2294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2014
2295,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,104,2015
2296,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2016
2297,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,104,2017
2298,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104,2018
2299,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,104,2019
2300,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,105,2000
2301,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2001
2302,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2002
2303,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,105,2003
2304,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2004
2305,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2005
2306,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2006
2307,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2007
2308,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,105,2008
2309,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2009
2310,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,105,2010
2311,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2011
2312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,105,2012
2313,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,105,2013
2314,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,105,2014
2315,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2015
2316,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2016
2317,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2017
2318,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2018
2319,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,105,2019
2320,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,106,2000
2321,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,106,2001
2322,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,106,2002
2323,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,106,2003
2324,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,106,2004
2325,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,106,2005
2326,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,106,2006
2327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,106,2007
2328,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,106,2008
2329,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,106,2009
2330,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,106,2010
2331,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,106,2011
2332,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,106,2012
2333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,106,2013
2334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,106,2014
2335,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,106,2015
2336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,106,2016
2337,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,106,2017
2338,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,106,2018
2339,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,106,2019
2340,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107,2000
2341,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107,2001
2342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107,2002
2343,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,107,2003
2344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,107,2004
2345,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,107,2005
2346,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2006
2347,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,107,2007
2348,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2008
2349,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,107,2009
2350,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2010
2351,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2011
2352,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2012
2353,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2013
2354,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2014
2355,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,107,2015
2356,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,107,2016
2357,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2017
2358,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2018
2359,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,107,2019
2360,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2000
2361,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2001
2362,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,108,2002
2363,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,108,2003
2364,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,108,2004
2365,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,108,2005
2366,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2006
2367,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2007
2368,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,108,2008
2369,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,108,2009
2370,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2010
2371,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,108,2011
2372,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,108,2012
2373,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,108,2013
2374,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2014
2375,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,108,2015
2376,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,108,2016
2377,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,108,2017
2378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,108,2018
2379,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,108,2019
2380,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,109,2000
2381,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2001
2382,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2002
2383,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2003
2384,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2004
2385,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,109,2005
2386,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2006
2387,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2007
2388,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2008
2389,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2009
2390,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2010
2391,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2011
2392,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2012
2393,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2013
2394,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,109,2014
2395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2015
2396,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2016
2397,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,109,2017
2398,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,109,2018
2399,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,109,2019
2400,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,110,2000
2401,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,110,2001
2402,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,110,2002
2403,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2003
2404,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2004
2405,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2005
2406,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2006
2407,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2007
2408,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2008
2409,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2009
2410,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2010
2411,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2011
2412,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2012
2413,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2013
2414,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2014
2415,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2015
2416,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2016
2417,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,110,2017
2418,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,110,2018
2419,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,110,2019
2420,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,111,2000
2421,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2001
2422,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2002
2423,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2003
2424,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2004
2425,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,111,2005
2426,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2006
2427,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2007
2428,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,111,2008
2429,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2009
2430,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,111,2010
2431,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,111,2011
2432,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,111,2012
2433,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,111,2013
2434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,111,2014
2435,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,111,2015
2436,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,111,2016
2437,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,111,2017
2438,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,111,2018
2439,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,111,2019
2440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,112,2000
2441,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,112,2001
2442,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,112,2002
2443,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,112,2003
2444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,112,2004
2445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,112,2005
2446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,112,2006
2447,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,112,2007
2448,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,112,2008
2449,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,112,2009
2450,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,112,2010
